"ID","Time","Type","Priority","Data Page","Reserved","PDU-F","PDU-S","Source Address","PGN","Abbr","PID","Data Length","Byte 0","Byte 1","Byte 2","Byte 3","Byte 4","Byte 5","Byte 6","Byte 7"
"5072","48.28619","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5073","48.29700","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5074","48.30726","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5075","48.31778","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5076","48.32822","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5077","48.33880","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5078","48.34921","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5079","48.36000","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5080","48.36488","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"5081","48.37014","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5082","48.38024","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5083","48.39071","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5084","48.40130","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5085","48.41117","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5086","48.42174","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5087","48.43216","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5088","48.44273","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5089","48.45318","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5090","48.46399","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5091","48.46577","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"5092","48.47474","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5093","48.48574","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5094","48.49634","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5095","48.50646","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5096","48.51636","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5097","48.52669","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5098","48.53634","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5099","48.54688","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5100","48.55709","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5101","48.56606","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"5102","48.56717","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5103","48.57760","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5104","48.58810","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5105","48.59851","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5106","48.60923","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5107","48.61945","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5108","48.63074","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5109","48.64111","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5110","48.65165","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5111","48.66117","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5112","48.66580","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"5113","48.67172","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5114","48.68110","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5115","48.69214","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5116","48.70340","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5117","48.71459","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5118","48.72531","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5119","48.73598","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5120","48.74659","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5121","48.75709","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5122","48.76577","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"5123","48.76749","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5124","48.77832","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5125","48.78837","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5126","48.79828","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5127","48.80832","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5128","48.81833","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5129","48.82832","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5130","48.83826","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5131","48.84880","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5132","48.85925","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5133","48.86596","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"5134","48.86944","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5135","48.87928","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5136","48.89004","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5137","48.90024","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5138","48.91085","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5139","48.92128","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5140","48.93187","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5141","48.94251","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5142","48.95284","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5143","48.96236","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5144","48.96594","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"5145","48.97307","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5146","48.98356","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5147","48.99443","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5148","49.00414","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5149","49.01488","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5150","49.02527","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5151","49.03582","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5152","49.04621","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5153","49.05695","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5154","49.06606","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"5155","49.06666","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5156","49.07780","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5157","49.08774","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5158","49.09749","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5159","49.10747","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5160","49.11776","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5161","49.12848","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5162","49.13885","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5163","49.14844","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5164","49.15856","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5165","49.16603","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"5166","49.16848","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5167","49.17908","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5168","49.18944","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5169","49.20071","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5170","49.21002","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5171","49.22126","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5172","49.23181","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5173","49.24241","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5174","49.25245","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5175","49.26294","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5176","49.26613","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"5177","49.27379","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5178","49.28360","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5179","49.29433","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5180","49.30466","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5181","49.31535","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5182","49.32568","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5183","49.33654","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5184","49.34677","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5185","49.35750","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5186","49.36656","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"5187","49.36711","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5188","49.37800","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5189","49.38819","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5190","49.39904","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5191","49.40923","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5192","49.41977","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5193","49.43016","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5194","49.44088","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5195","49.45144","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5196","49.46170","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5197","49.46688","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"5198","49.47150","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5199","49.48291","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5200","49.49315","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5201","49.50375","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5202","49.51411","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5203","49.52494","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5204","49.53516","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5205","49.54626","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5206","49.55655","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5207","49.56760","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"5208","49.56815","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5209","49.57719","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5210","49.58780","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5211","49.59828","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5212","49.60879","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5213","49.61974","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5214","49.62948","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5215","49.63949","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5216","49.64947","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5217","49.65976","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5218","49.66747","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"5219","49.66977","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5220","49.68077","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5221","49.69076","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5222","49.70125","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5223","49.71174","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5224","49.72260","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5225","49.73273","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5226","49.74325","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5227","49.75373","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5228","49.76428","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5229","49.76789","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"5230","49.77452","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5231","49.78516","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5232","49.79505","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5233","49.80566","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5234","49.81608","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5235","49.82668","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5236","49.83711","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5237","49.84802","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5238","49.85847","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5239","49.86807","11-bit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","101","8",38,255,255,255,255,255,255,255
"5240","49.86886","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5241","49.87844","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5242","49.88883","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5243","49.89943","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5244","49.91017","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5245","49.92105","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5246","49.93195","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5247","49.94204","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5248","49.95283","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
"5249","49.96296","29-bit","0","0","0","0","0","0","0","","0","8",255,255,255,255,255,255,255,255
